protein_id,has_esm,has_prott5,has_prostt5,has_ankh3_large,has_esm3c
ACCR3_ARATH,1,1,1,1,1
ACCR4_ARATH,1,1,1,1,1
ACCT2_ARATH,1,1,1,1,1
ACD10_HUMAN,1,1,1,1,1
ACD11_ARATH,1,1,1,1,1
ACD11_CAEEL,1,1,1,1,1
ACD11_HUMAN,1,1,1,1,1
ACD11_RAT,1,1,1,1,1
ACD6_ARATH,1,1,1,1,1
ACDA1_METTE,1,1,1,1,1
ACDA2_METTE,1,1,1,1,1
ACDA_CLOS1,1,1,1,1,1
ACDB1_METTE,1,1,1,1,1
ACDB2_METTE,1,1,1,1,1
ACDC_MYCTU,1,1,1,1,1
ACDD1_METTE,1,1,1,1,1
ACDD2_METTE,1,1,1,1,1
ACDE1_METTE,1,1,1,1,1
ACDE2_METTE,1,1,1,1,1
ACDG1_METTE,1,1,1,1,1
ACDG2_METTE,1,1,1,1,1
ACDH_ARATH,1,1,1,1,1
ACDH_ECOLI,1,1,1,1,1
ACDH_PSEUF,1,1,1,1,1
ACD_HUMAN,1,1,1,1,1
ACD_MOUSE,1,1,1,1,1
ACDSB_HUMAN,1,1,1,1,1
ACDSB_RAT,1,1,1,1,1
ACE1_CAEEL,1,1,1,1,1
ACE2_CANAL,1,1,1,1,1
ACE2_HUMAN,1,1,1,1,1
ACE2_HYPJE,1,1,1,1,1
ACE2_MOUSE,1,1,1,1,1
ACE2_RAT,1,1,1,1,1
ACE2_SCHPO,1,1,1,1,1
ACE2_YEAST,1,1,1,1,1
ACE3_MOUSE,1,1,1,1,1
ACEAA_MYCTU,1,1,1,1,1
ACEA_ARATH,1,1,1,1,1
ACEA_ASPFU,1,1,1,1,1
ACEA_ECOLI,1,1,1,1,1
ACEA_EMENI,1,1,1,1,1
ACEA_HALVD,1,1,1,1,1
ACEA_HYPME,1,1,1,1,1
ACEA_MYCTU,1,1,1,1,1
ACEA_ORYSJ,1,1,1,1,1
ACEA_PSEAE,1,1,1,1,1
ACEA_YEAST,1,1,1,1,1
ACEB_HALVD,1,1,1,1,1
ACEB_YEAST,1,1,1,1,1
ACE_CHICK,1,1,1,1,1
ACE_DROME,1,1,1,1,1
ACE_HUMAN,1,1,1,1,1
ACEK_ECOLI,1,1,1,1,1
ACE_MOUSE,1,1,1,1,1
ACE_PIG,1,1,1,1,1
ACER1_HUMAN,1,1,1,1,1
ACER1_MOUSE,1,1,1,1,1
ACER2_HUMAN,1,1,1,1,1
ACER2_MOUSE,1,1,1,1,1
ACER3_HUMAN,1,1,1,1,1
ACER3_MOUSE,1,1,1,1,1
ACE_RABIT,1,1,1,1,1
ACER_ARATH,1,1,1,1,1
ACE_RAT,1,1,1,1,1
ACER_DROME,1,1,1,1,1
ACES_BOVIN,1,1,1,1,1
ACES_CHICK,1,1,1,1,1
ACES_DANRE,1,1,1,1,1
ACES_DROME,1,1,1,1,1
ACES_HUMAN,1,1,1,1,1
ACES_MOUSE,1,1,1,1,1
ACES_RAT,1,1,1,1,1
ACFR1_ARATH,1,1,1,1,1
ACFR2_ARATH,1,1,1,1,1
ACH10_HUMAN,1,1,1,1,1
ACH10_RAT,1,1,1,1,1
ACH15_CAEEL,1,1,1,1,1
ACH1_CAEEL,1,1,1,1,1
ACH1_CANAL,1,1,1,1,1
ACH1_DROME,1,1,1,1,1
ACH1_SCHPO,1,1,1,1,1
ACH1_YEAST,1,1,1,1,1
ACH2_ARATH,1,1,1,1,1
ACH2_CAEEL,1,1,1,1,1
ACH2_DROME,1,1,1,1,1
ACH3_CAEEL,1,1,1,1,1
ACH3_DROME,1,1,1,1,1
ACH4_CAEEL,1,1,1,1,1
ACH4_DROME,1,1,1,1,1
ACH5_CAEEL,1,1,1,1,1
ACH6_CAEEL,1,1,1,1,1
ACH7_CAEEL,1,1,1,1,1
ACH8_CAEEL,1,1,1,1,1
ACHA2_HUMAN,1,1,1,1,1
ACHA2_MOUSE,1,1,1,1,1
ACHA2_RAT,1,1,1,1,1
ACHA3_HUMAN,1,1,1,1,1
ACHA3_MOUSE,1,1,1,1,1
ACHA3_RAT,1,1,1,1,1
ACHA4_HUMAN,1,1,1,1,1
ACHA4_MOUSE,1,1,1,1,1
ACHA4_RAT,1,1,1,1,1
ACHA5_HUMAN,1,1,1,1,1
ACHA5_MOUSE,1,1,1,1,1
ACHA5_RAT,1,1,1,1,1
ACHA6_HUMAN,1,1,1,1,1
ACHA6_MOUSE,1,1,1,1,1
ACHA6_RAT,1,1,1,1,1
ACHA7_CHICK,1,1,1,1,1
ACHA7_HUMAN,1,1,1,1,1
ACHA7_MACMU,1,1,1,1,1
ACHA7_MOUSE,1,1,1,1,1
ACHA7_RAT,1,1,1,1,1
ACHA9_HUMAN,1,1,1,1,1
ACHA9_RAT,1,1,1,1,1
ACHA_DANRE,1,1,1,1,1
ACHA_HUMAN,1,1,1,1,1
ACHA_MOUSE,1,1,1,1,1
ACHA_RAT,1,1,1,1,1
ACHB2_CHICK,1,1,1,1,1
ACHB2_HUMAN,1,1,1,1,1
ACHB2_MOUSE,1,1,1,1,1
ACHB2_RAT,1,1,1,1,1
ACHB3_HUMAN,1,1,1,1,1
ACHB3_MOUSE,1,1,1,1,1
ACHB3_RAT,1,1,1,1,1
ACHB4_HUMAN,1,1,1,1,1
ACHB4_MOUSE,1,1,1,1,1
ACHB4_RAT,1,1,1,1,1
ACHB_HUMAN,1,1,1,1,1
ACHB_MOUSE,1,1,1,1,1
ACHB_RAT,1,1,1,1,1
ACHD_HUMAN,1,1,1,1,1
ACHD_MOUSE,1,1,1,1,1
ACHD_RAT,1,1,1,1,1
ACHE_BOVIN,1,1,1,1,1
ACHE_HUMAN,1,1,1,1,1
ACHE_MAIZE,1,1,1,1,1
ACHE_MOUSE,1,1,1,1,1
ACHE_RAT,1,1,1,1,1
ACHG_BOVIN,1,1,1,1,1
ACHG_HUMAN,1,1,1,1,1
ACHG_MOUSE,1,1,1,1,1
ACHG_RAT,1,1,1,1,1
ACI_MACGN,1,1,1,1,1
ACIN1_ARATH,1,1,1,1,1
ACINU_HUMAN,1,1,1,1,1
ACINU_MOUSE,1,1,1,1,1
ACK1_HUMAN,1,1,1,1,1
ACK1_MOUSE,1,1,1,1,1
ACK1_RAT,1,1,1,1,1
ACK1_YEAST,1,1,1,1,1
ACKA_CLOAB,1,1,1,1,1
ACKA_ECOLI,1,1,1,1,1
ACKA_MYCPN,1,1,1,1,1
ACKA_SALTY,1,1,1,1,1
ACK_DROME,1,1,1,1,1
ACKL_DROME,1,1,1,1,1
ACKMT_CAEEL,1,1,1,1,1
ACKMT_HUMAN,1,1,1,1,1
ACKMT_MOUSE,1,1,1,1,1
ACKR1_HUMAN,1,1,1,1,1
ACKR1_MOUSE,1,1,1,1,1
ACKR2_HUMAN,1,1,1,1,1
ACKR2_MOUSE,1,1,1,1,1
ACKR3_HUMAN,1,1,1,1,1
ACKR3_MOUSE,1,1,1,1,1
ACKR3_RAT,1,1,1,1,1
ACKR4_HUMAN,1,1,1,1,1
ACL1_SCHPO,1,1,1,1,1
ACL2_SCHPO,1,1,1,1,1
ACL4_YEAST,1,1,1,1,1
ACL5_ARATH,1,1,1,1,1
ACL6A_HUMAN,1,1,1,1,1
ACL6A_MOUSE,1,1,1,1,1
ACL6B_HUMAN,1,1,1,1,1
ACL6B_MOUSE,1,1,1,1,1
ACL6B_RAT,1,1,1,1,1
ACL7A_HUMAN,1,1,1,1,1
ACL7A_MOUSE,1,1,1,1,1
ACL7A_RAT,1,1,1,1,1
ACL7B_HUMAN,1,1,1,1,1
ACL7B_MOUSE,1,1,1,1,1
ACLA2_ARATH,1,1,1,1,1
ACLA3_ARATH,1,1,1,1,1
ACLB1_ARATH,1,1,1,1,1
ACLB2_ARATH,1,1,1,1,1
ACLH_ASPOR,1,1,1,1,1
ACLY_HUMAN,1,1,1,1,1
ACLY_MOUSE,1,1,1,1,1
ACLY_RAT,1,1,1,1,1
ACM1_CAEEL,1,1,1,1,1
ACM1_DROME,1,1,1,1,1
ACM1_HUMAN,1,1,1,1,1
ACM1_MACMU,1,1,1,1,1
ACM1_MOUSE,1,1,1,1,1
ACM1_PIG,1,1,1,1,1
ACM1_RAT,1,1,1,1,1
ACM1_YEAST,1,1,1,1,1
ACM2_CAEEL,1,1,1,1,1
ACM2_HUMAN,1,1,1,1,1
ACM2_MOUSE,1,1,1,1,1
ACM2_RAT,1,1,1,1,1
ACM3_CAEEL,1,1,1,1,1
ACM3_HUMAN,1,1,1,1,1
ACM3_MOUSE,1,1,1,1,1
ACM3_RAT,1,1,1,1,1
ACM4_HUMAN,1,1,1,1,1
ACM4_MOUSE,1,1,1,1,1
ACM4_RAT,1,1,1,1,1
ACM5_HUMAN,1,1,1,1,1
ACM5_MOUSE,1,1,1,1,1
ACM5_RAT,1,1,1,1,1
ACMA_LACLM,1,1,1,1,1
ACMSD_HUMAN,1,1,1,1,1
ACMSD_RAT,1,1,1,1,1
ACN1_ACAGO,1,1,1,1,1
ACN1_CAEEL,1,1,1,1,1
ACN2_ACAGO,1,1,1,1,1
ACNA_BACSU,1,1,1,1,1
ACNA_BRADU,1,1,1,1,1
ACNA_CORGL,1,1,1,1,1
ACNA_CUPNE,1,1,1,1,1
ACNA_ECOLI,1,1,1,1,1
ACNA_MYCTU,1,1,1,1,1
ACNA_SALTY,1,1,1,1,1
ACNA_THET8,1,1,1,1,1
ACNB_ECOLI,1,1,1,1,1
ACNB_SALTY,1,1,1,1,1
ACND_SHEON,1,1,1,1,1
ACNR_CORGL,1,1,1,1,1
ACNT1_MOUSE,1,1,1,1,1
ACO10_MOUSE,1,1,1,1,1
ACO11_CHORO,1,1,1,1,1
ACO11_HUMAN,1,1,1,1,1
ACO11_MOUSE,1,1,1,1,1
ACO11_SPOLI,1,1,1,1,1
ACO12_HUMAN,1,1,1,1,1
ACO12_MOUSE,1,1,1,1,1
ACO12_RAT,1,1,1,1,1
ACO13_HUMAN,1,1,1,1,1
ACO13_MOUSE,1,1,1,1,1
ACO1_ARATH,1,1,1,1,1
ACO1_SCHPO,1,1,1,1,1
ACO1_YEAST,1,1,1,1,1
ACO2M_ARATH,1,1,1,1,1
ACO3M_ARATH,1,1,1,1,1
ACOCT_ECOLI,1,1,1,1,1
ACOD1_MOUSE,1,1,1,1,1
ACOD1_RAT,1,1,1,1,1
ACOD_SHEEP,1,1,1,1,1
ACOHC_BOVIN,1,1,1,1,1
ACOHC_CAEEL,1,1,1,1,1
ACOHC_HUMAN,1,1,1,1,1
ACOHC_MOUSE,1,1,1,1,1
ACOHC_RAT,1,1,1,1,1
ACON2_SCHPO,1,1,1,1,1
ACON2_YEAST,1,1,1,1,1
ACON_ASPFU,1,1,1,1,1
ACON_BOVIN,1,1,1,1,1
ACON_CANAL,1,1,1,1,1
ACON_EMENI,1,1,1,1,1
ACON_HUMAN,1,1,1,1,1
ACON_LEGPH,1,1,1,1,1
ACON_MOUSE,1,1,1,1,1
ACON_RAT,1,1,1,1,1
ACON_SCHPO,1,1,1,1,1
ACON_YEAST,1,1,1,1,1
ACOT1_HUMAN,1,1,1,1,1
ACOT1_MOUSE,1,1,1,1,1
ACOT1_RAT,1,1,1,1,1
ACOT2_HUMAN,1,1,1,1,1
ACOT2_MOUSE,1,1,1,1,1
ACOT2_RAT,1,1,1,1,1
ACOT3_MOUSE,1,1,1,1,1
ACOT4_HUMAN,1,1,1,1,1
ACOT4_MOUSE,1,1,1,1,1
ACOT5_MOUSE,1,1,1,1,1
ACOT6_HUMAN,1,1,1,1,1
ACOT6_MOUSE,1,1,1,1,1
ACOT8_HUMAN,1,1,1,1,1
ACOT8_MOUSE,1,1,1,1,1
ACOT8_RAT,1,1,1,1,1
ACOT9_MOUSE,1,1,1,1,1
ACOX1_ARATH,1,1,1,1,1
ACOX1_DROME,1,1,1,1,1
ACOX1_HUMAN,1,1,1,1,1
ACOX1_MOUSE,1,1,1,1,1
ACOX1_RAT,1,1,1,1,1
ACOX2_ARATH,1,1,1,1,1
ACOX2_HUMAN,1,1,1,1,1
ACOX2_RABIT,1,1,1,1,1
ACOX2_RAT,1,1,1,1,1
ACOX3_ARATH,1,1,1,1,1
ACOX3_HUMAN,1,1,1,1,1
ACOX3_MOUSE,1,1,1,1,1
ACOX3_RAT,1,1,1,1,1
ACOX4_ARATH,1,1,1,1,1
ACOXL_HUMAN,1,1,1,1,1
ACOX_YEAST,1,1,1,1,1
ACP1_ARATH,1,1,1,1,1
ACP2_ARATH,1,1,1,1,1
ACP4_ARATH,1,1,1,1,1
ACP5_ARATH,1,1,1,1,1
ACPA_EMENI,1,1,1,1,1
ACP_ECOLI,1,1,1,1,1
ACPH_ECOLI,1,1,1,1,1
ACPH_HUMAN,1,1,1,1,1
ACPM1_ARATH,1,1,1,1,1
ACPM2_ARATH,1,1,1,1,1
ACPM3_ARATH,1,1,1,1,1
ACPM_BOVIN,1,1,1,1,1
ACPM_DROME,1,1,1,1,1
ACPM_HUMAN,1,1,1,1,1
ACPM_MOUSE,1,1,1,1,1
ACPM_MYCTU,1,1,1,1,1
ACPM_SCHPO,1,1,1,1,1
ACPM_YEAST,1,1,1,1,1
ACPS_ECOLI,1,1,1,1,1
ACPS_SCHPO,1,1,1,1,1
ACPT_ECOLI,1,1,1,1,1
ACR11_ARATH,1,1,1,1,1
ACR12_ARATH,1,1,1,1,1
ACR21_ORYSJ,1,1,1,1,1
ACR22_ORYSJ,1,1,1,1,1
ACR2_CAEEL,1,1,1,1,1
ACR3_ARATH,1,1,1,1,1
ACR3_CAEEL,1,1,1,1,1
ACR4_ARATH,1,1,1,1,1
ACR4L_ARATH,1,1,1,1,1
ACR5_CAEEL,1,1,1,1,1
ACR8_ARATH,1,1,1,1,1
ACRA_ECOLI,1,1,1,1,1
ACRB_ECOLI,1,1,1,1,1
ACRBP_MOUSE,1,1,1,1,1
ACRBP_PIG,1,1,1,1,1
ACRC_ANAPI,1,1,1,1,1
ACRD_ECOLI,1,1,1,1,1
ACRE_ECOLI,1,1,1,1,1
ACRF_ECOLI,1,1,1,1,1
ACR_MYCTU,1,1,1,1,1
ACRO_CAPHI,1,1,1,1,1
ACRO_HUMAN,1,1,1,1,1
ACRO_MELGA,1,1,1,1,1
ACRO_MOUSE,1,1,1,1,1
ACRO_PIG,1,1,1,1,1
ACRO_RAT,1,1,1,1,1
ACRO_SHEEP,1,1,1,1,1
ACRR_ECOLI,1,1,1,1,1
ACRZ_ECOLI,1,1,1,1,1
ACS1_CANGA,1,1,1,1,1
ACS1_YEAST,1,1,1,1,1
ACS2A_HUMAN,1,1,1,1,1
ACS2B_HUMAN,1,1,1,1,1
ACS2L_HUMAN,1,1,1,1,1
ACS2L_MOUSE,1,1,1,1,1
ACS2_YEAST,1,1,1,1,1
ACS7_CAEEL,1,1,1,1,1
ACSA1_ARATH,1,1,1,1,1
ACSA_DROME,1,1,1,1,1
ACSA_ECOLI,1,1,1,1,1
ACSA_EMENI,1,1,1,1,1
ACSA_HUMAN,1,1,1,1,1
ACSA_MOUSE,1,1,1,1,1
ACS_ARATH,1,1,1,1,1
ACSA_SALTY,1,1,1,1,1
ACSA_SCHPO,1,1,1,1,1
ACSC_MOOTH,1,1,1,1,1
ACSD_KOMXY,1,1,1,1,1
ACSD_MOOTH,1,1,1,1,1
ACSE_MOOTH,1,1,1,1,1
ACSF2_HUMAN,1,1,1,1,1
ACSF3_HUMAN,1,1,1,1,1
ACSF4_MOUSE,1,1,1,1,1
ACSL1_HUMAN,1,1,1,1,1
ACSL1_MOUSE,1,1,1,1,1
ACSL1_RAT,1,1,1,1,1
ACSL3_HUMAN,1,1,1,1,1
ACSL3_RAT,1,1,1,1,1
ACSL4_HUMAN,1,1,1,1,1
ACSL4_MOUSE,1,1,1,1,1
ACSL4_RAT,1,1,1,1,1
ACSL5_HUMAN,1,1,1,1,1
ACSL5_MOUSE,1,1,1,1,1
ACSL5_RAT,1,1,1,1,1
ACSL6_HUMAN,1,1,1,1,1
ACSL6_MOUSE,1,1,1,1,1
ACSL6_RAT,1,1,1,1,1
ACSM1_BOVIN,1,1,1,1,1
ACSM1_HUMAN,1,1,1,1,1
ACSM1_MOUSE,1,1,1,1,1
ACSM3_HUMAN,1,1,1,1,1
ACSM3_MOUSE,1,1,1,1,1
ACSM4_RAT,1,1,1,1,1
ACS_NEOBT,1,1,1,1,1
ACSS3_HUMAN,1,1,1,1,1
ACSS3_RAT,1,1,1,1,1
ACSS_MAIZE,1,1,1,1,1
ACT10_DICDI,1,1,1,1,1
ACT1_ARATH,1,1,1,1,1
ACT1_CAEEL,1,1,1,1,1
ACT1_DICDI,1,1,1,1,1
ACT1_DROME,1,1,1,1,1
ACT1_PLABA,1,1,1,1,1
ACT1_PLAF7,1,1,1,1,1
ACT1_PLAFX,1,1,1,1,1
ACT1_TRYBB,1,1,1,1,1
ACT22_DICDI,1,1,1,1,1
ACT28_DICDI,1,1,1,1,1
ACT2_ARATH,1,1,1,1,1
ACT2_CAEEL,1,1,1,1,1
ACT2_DROME,1,1,1,1,1
ACT2_PLABA,1,1,1,1,1
ACT2_PLAF7,1,1,1,1,1
ACT2_TRYBB,1,1,1,1,1
ACT3_CAEEL,1,1,1,1,1
ACT3_DICDI,1,1,1,1,1
ACT3_DROME,1,1,1,1,1
ACT4_CAEEL,1,1,1,1,1
ACT5_DROME,1,1,1,1,1
ACT6_DROME,1,1,1,1,1
ACT7_ARATH,1,1,1,1,1
ACT8_ARATH,1,1,1,1,1
ACTA_CHICK,1,1,1,1,1
ACTA_HUMAN,1,1,1,1,1
ACTA_MOUSE,1,1,1,1,1
ACTA_RAT,1,1,1,1,1
ACT_BACMT,1,1,1,1,1
ACTB_BOVIN,1,1,1,1,1
ACTB_CHICK,1,1,1,1,1
ACTB_DICDI,1,1,1,1,1
ACTB_HUMAN,1,1,1,1,1
ACTBL_MOUSE,1,1,1,1,1
ACTBM_HUMAN,1,1,1,1,1
ACTB_MOUSE,1,1,1,1,1
ACTB_RABIT,1,1,1,1,1
ACTB_RAT,1,1,1,1,1
ACT_CANGA,1,1,1,1,1
ACT_CHLRE,1,1,1,1,1
ACTC_HUMAN,1,1,1,1,1
ACTC_MOUSE,1,1,1,1,1
ACTC_RAT,1,1,1,1,1
ACTG_BOVIN,1,1,1,1,1
ACTG_EMENI,1,1,1,1,1
ACTG_HUMAN,1,1,1,1,1
ACTG_MOUSE,1,1,1,1,1
ACTG_RAT,1,1,1,1,1
ACTH_HUMAN,1,1,1,1,1
ACTH_MOUSE,1,1,1,1,1
ACTHR_HUMAN,1,1,1,1,1
ACTL8_HUMAN,1,1,1,1,1
ACTL9_HUMAN,1,1,1,1,1
ACTL9_MOUSE,1,1,1,1,1
ACTMP_HUMAN,1,1,1,1,1
ACTMP_MOUSE,1,1,1,1,1
ACTN1_BOVIN,1,1,1,1,1
ACTN1_CHICK,1,1,1,1,1
ACTN1_HUMAN,1,1,1,1,1
ACTN1_MOUSE,1,1,1,1,1
ACTN1_RAT,1,1,1,1,1
ACTN2_CHICK,1,1,1,1,1
ACTN2_HUMAN,1,1,1,1,1
ACTN2_MOUSE,1,1,1,1,1
ACTN3_HUMAN,1,1,1,1,1
ACTN3_MOUSE,1,1,1,1,1
ACTN4_HUMAN,1,1,1,1,1
ACTN4_MOUSE,1,1,1,1,1
ACTN4_RAT,1,1,1,1,1
ACTNA_DICDI,1,1,1,1,1
ACTNB_DICDI,1,1,1,1,1
ACTN_DERFA,1,1,1,1,1
ACTN_DROME,1,1,1,1,1
ACTO_ACACA,1,1,1,1,1
ACTOB_DICDI,1,1,1,1,1
ACTP2_STIHL,1,1,1,1,1
ACTPC_ACTFR,1,1,1,1,1
ACTP_ECOLI,1,1,1,1,1
ACTP_ENTH1,1,1,1,1,1
ACTS_BOVIN,1,1,1,1,1
ACT_SCHPO,1,1,1,1,1
ACTS_HUMAN,1,1,1,1,1
ACTS_MOUSE,1,1,1,1,1
ACTS_RABIT,1,1,1,1,1
ACTS_RAT,1,1,1,1,1
ACTT1_HUMAN,1,1,1,1,1
ACTT3_MOUSE,1,1,1,1,1
ACTY_DICDI,1,1,1,1,1
ACTY_DROME,1,1,1,1,1
ACT_YEAST,1,1,1,1,1
ACTY_HUMAN,1,1,1,1,1
ACTZ_DROME,1,1,1,1,1
ACTZ_HUMAN,1,1,1,1,1
ACTZ_RAT,1,1,1,1,1
ACUA_BACLD,1,1,1,1,1
ACUA_BACSU,1,1,1,1,1
ACUI_ECOLI,1,1,1,1,1
ACV1B_HUMAN,1,1,1,1,1
ACV1B_MOUSE,1,1,1,1,1
ACV1B_RAT,1,1,1,1,1
ACV1C_HUMAN,1,1,1,1,1
ACV1C_MOUSE,1,1,1,1,1
ACV1C_RAT,1,1,1,1,1
ACVA_EMENI,1,1,1,1,1
ACVA_PENCH,1,1,1,1,1
ACVA_PENRW,1,1,1,1,1
ACVL1_HUMAN,1,1,1,1,1
ACVL1_MOUSE,1,1,1,1,1
ACVL1_RAT,1,1,1,1,1
ACVR1_CHICK,1,1,1,1,1
ACVR1_HUMAN,1,1,1,1,1
ACVR1_MOUSE,1,1,1,1,1
ACVR1_RAT,1,1,1,1,1
ACX11_CAEEL,1,1,1,1,1
ACX12_CAEEL,1,1,1,1,1
ACX13_CAEEL,1,1,1,1,1
ACX14_CAEEL,1,1,1,1,1
ACX15_CAEEL,1,1,1,1,1
ACX3_CAEEL,1,1,1,1,1
ACXA_XANP2,1,1,1,1,1
ACXB_XANP2,1,1,1,1,1
ACXC_XANP2,1,1,1,1,1
ACY1A_RAT,1,1,1,1,1
ACY1B_RAT,1,1,1,1,1
ACY1_HUMAN,1,1,1,1,1
ACY2_HUMAN,1,1,1,1,1
ACY2_MOUSE,1,1,1,1,1
ACY2_RAT,1,1,1,1,1
ACY3_MOUSE,1,1,1,1,1
ACYLT_MYCS2,1,1,1,1,1
ACYLT_MYCTU,1,1,1,1,1
ACYP1_DROME,1,1,1,1,1
ACYP1_HUMAN,1,1,1,1,1
ACYP2_DROME,1,1,1,1,1
ACYP2_HUMAN,1,1,1,1,1
ACYP_ECOLI,1,1,1,1,1
AD26A_MOUSE,1,1,1,1,1
ADA10_BOVIN,1,1,1,1,1
ADA10_CAEEL,1,1,1,1,1
ADA10_HUMAN,1,1,1,1,1
ADA10_MOUSE,1,1,1,1,1
ADA10_RAT,1,1,1,1,1
ADA11_HUMAN,1,1,1,1,1
ADA11_MOUSE,1,1,1,1,1
ADA11_XENLA,1,1,1,1,1
ADA12_HUMAN,1,1,1,1,1
ADA12_MOUSE,1,1,1,1,1
ADA15_HUMAN,1,1,1,1,1
ADA15_MOUSE,1,1,1,1,1
ADA15_RAT,1,1,1,1,1
ADA17_CAEEL,1,1,1,1,1
ADA17_DROME,1,1,1,1,1
ADA17_HUMAN,1,1,1,1,1
ADA17_MOUSE,1,1,1,1,1
ADA17_PIG,1,1,1,1,1
ADA17_RAT,1,1,1,1,1
ADA18_HUMAN,1,1,1,1,1
ADA19_HUMAN,1,1,1,1,1
ADA19_MOUSE,1,1,1,1,1
ADA1A_HUMAN,1,1,1,1,1
ADA1A_MOUSE,1,1,1,1,1
ADA1A_RAT,1,1,1,1,1
ADA1B_HUMAN,1,1,1,1,1
ADA1B_MOUSE,1,1,1,1,1
ADA1B_RAT,1,1,1,1,1
ADA1D_HUMAN,1,1,1,1,1
ADA1D_MOUSE,1,1,1,1,1
ADA1D_RAT,1,1,1,1,1
ADA20_HUMAN,1,1,1,1,1
ADA21_HUMAN,1,1,1,1,1
ADA21_MOUSE,1,1,1,1,1
ADA22_HUMAN,1,1,1,1,1
ADA22_MOUSE,1,1,1,1,1
ADA23_HUMAN,1,1,1,1,1
ADA23_MOUSE,1,1,1,1,1
ADA24_MOUSE,1,1,1,1,1
ADA28_HUMAN,1,1,1,1,1
ADA28_MOUSE,1,1,1,1,1
ADA29_HUMAN,1,1,1,1,1
ADA29_MOUSE,1,1,1,1,1
ADA2A_DANRE,1,1,1,1,1
ADA2A_HUMAN,1,1,1,1,1
ADA2A_MOUSE,1,1,1,1,1
ADA2A_PIG,1,1,1,1,1
ADA2A_RAT,1,1,1,1,1
ADA2B_DANRE,1,1,1,1,1
ADA2B_HUMAN,1,1,1,1,1
ADA2B_MOUSE,1,1,1,1,1
ADA2B_RAT,1,1,1,1,1
ADA2_CANAL,1,1,1,1,1
ADA2C_DANRE,1,1,1,1,1
ADA2C_HUMAN,1,1,1,1,1
ADA2C_MOUSE,1,1,1,1,1
ADA2C_RAT,1,1,1,1,1
ADA2_HUMAN,1,1,1,1,1
ADA2_SCHPO,1,1,1,1,1
ADA2_YEAST,1,1,1,1,1
ADA30_HUMAN,1,1,1,1,1
ADA32_MOUSE,1,1,1,1,1
ADAD1_MOUSE,1,1,1,1,1
ADAD2_MOUSE,1,1,1,1,1
ADA_DANRE,1,1,1,1,1
ADA_ECOLI,1,1,1,1,1
ADA_HUMAN,1,1,1,1,1
ADAL_ARATH,1,1,1,1,1
ADAL_DANRE,1,1,1,1,1
ADAL_HUMAN,1,1,1,1,1
ADAL_MOUSE,1,1,1,1,1
ADAM1_RAT,1,1,1,1,1
ADAM2_HUMAN,1,1,1,1,1
ADAM2_MOUSE,1,1,1,1,1
ADAM2_RAT,1,1,1,1,1
ADAM3_MOUSE,1,1,1,1,1
ADAM5_MOUSE,1,1,1,1,1
ADAM5_RAT,1,1,1,1,1
ADAM7_MOUSE,1,1,1,1,1
ADAM7_RAT,1,1,1,1,1
ADAM8_HUMAN,1,1,1,1,1
ADAM8_MOUSE,1,1,1,1,1
ADAM9_HUMAN,1,1,1,1,1
ADAM9_MOUSE,1,1,1,1,1
ADA_MOUSE,1,1,1,1,1
ADAP1_HUMAN,1,1,1,1,1
ADAP2_HUMAN,1,1,1,1,1
ADAP2_RAT,1,1,1,1,1
ADA_PLABA,1,1,1,1,1
ADA_PLACD,1,1,1,1,1
ADA_PLAF7,1,1,1,1,1
ADA_PLAGA,1,1,1,1,1
ADA_PLAKN,1,1,1,1,1
ADA_PLAVS,1,1,1,1,1
ADA_RAT,1,1,1,1,1
ADAR_DROME,1,1,1,1,1
ADAS_CAVPO,1,1,1,1,1
ADAS_DICDI,1,1,1,1,1
ADAS_DROME,1,1,1,1,1
ADAS_HUMAN,1,1,1,1,1
ADAS_MOUSE,1,1,1,1,1
ADAS_RAT,1,1,1,1,1
ADAT1_DROME,1,1,1,1,1
ADAT1_HUMAN,1,1,1,1,1
ADAT2_HUMAN,1,1,1,1,1
ADAT3_HUMAN,1,1,1,1,1
ADBP1_CAEEL,1,1,1,1,1
ADCA_DICDI,1,1,1,1,1
ADCB_DICDI,1,1,1,1,1
ADCC_DICDI,1,1,1,1,1
ADC_CLOAB,1,1,1,1,1
ADCK1_HUMAN,1,1,1,1,1
ADCK2_HUMAN,1,1,1,1,1
ADCK2_MOUSE,1,1,1,1,1
ADCK_DROME,1,1,1,1,1
ADCS_ARATH,1,1,1,1,1
ADCS_SOLLC,1,1,1,1,1
ADCS_YEAST,1,1,1,1,1
ADCY1_BOVIN,1,1,1,1,1
ADCY1_HUMAN,1,1,1,1,1
ADCY1_MOUSE,1,1,1,1,1
ADCY2_DROME,1,1,1,1,1
ADCY2_HUMAN,1,1,1,1,1
ADCY2_MOUSE,1,1,1,1,1
ADCY2_RAT,1,1,1,1,1
ADCY3_HUMAN,1,1,1,1,1
ADCY3_MOUSE,1,1,1,1,1
ADCY3_RAT,1,1,1,1,1
ADCY4_HUMAN,1,1,1,1,1
ADCY4_MOUSE,1,1,1,1,1
ADCY4_RAT,1,1,1,1,1
ADCY5_CANLF,1,1,1,1,1
ADCY5_HUMAN,1,1,1,1,1
ADCY5_MOUSE,1,1,1,1,1
ADCY5_RAT,1,1,1,1,1
ADCY6_CANLF,1,1,1,1,1
